Fractional Year,,Year,Month,Day,"-90,-80","-80,-70","-70,-60","-60,-50","-50,-40","-40,-30","-30,-20","-20,-10","-10,0","0,10","10,20","20,30","30,40","40,50","50,60","60,70","70,80","80,90"
1916.6612,700050,1916,8,30,0,5,9,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
1916.6667,700050,1916,9,1,0,0,2,0,0,0,0,0,0,0,0,0,2,6,4,13,2,0
1916.6694,700050,1916,9,2,0,0,0,0,0,4,0,0,0,0,0,0,2,2,5,8,1,0
1916.6721,700050,1916,9,3,0,0,0,2,7,0,0,0,0,0,0,0,0,4,5,8,0,0
1916.6776,700050,1916,9,5,0,7,2,7,1,1,0,0,0,0,0,0,0,3,1,4,2,0
1916.6831,700060,1916,9,7,0,0,2,5,1,0,0,0,0,0,0,0,0,1,8,11,8,0
1916.6885,700060,1916,9,9,0,0,9,8,1,0,0,0,0,0,0,0,0,6,18,19,3,0
1916.6913,700060,1916,9,10,0,6,16,15,14,3,1,0,0,0,2,0,5,20,22,20,9,1
1916.694,700060,1916,9,11,2,6,5,5,0,0,0,0,0,0,0,1,4,16,25,16,6,0
1916.6967,700060,1916,9,12,1,0,2,5,0,0,0,0,0,0,0,0,3,9,14,8,5,0
1916.6995,700060,1916,9,13,0,3,5,2,0,0,0,0,0,0,0,1,9,10,12,14,3,1
1916.7022,700060,1916,9,14,0,2,2,6,5,1,0,0,0,0,0,0,0,0,4,10,20,0
1916.7049,700060,1916,9,15,0,0,1,5,3,0,0,0,0,0,0,0,0,0,13,17,1,0
1917.6192,700400,1917,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918.1233,700580,1918,2,15,0,2,13,9,9,3,2,0,0,0,0,0,0,11,10,15,7,0
1918.126,700580,1918,2,16,2,2,14,33,16,2,0,0,0,0,0,1,6,10,9,15,11,0
1918.1288,700580,1918,2,17,0,8,12,15,5,0,0,0,0,0,0,0,0,5,16,17,10,0
1918.1315,700580,1918,2,18,1,7,11,16,12,5,1,0,0,0,0,0,9,14,15,14,5,0
1918.1342,700580,1918,2,19,0,6,10,21,12,6,6,1,0,0,1,1,6,0,8,8,5,0
1918.137,700590,1918,2,20,1,9,19,19,22,10,1,0,1,0,0,0,0,8,11,17,4,1
1918.1534,700590,1918,2,26,0,4,17,13,6,1,0,0,0,0,0,0,0,2,5,11,9,1
1918.1562,700590,1918,2,27,0,9,10,9,7,0,0,0,0,0,0,0,0,6,19,16,5,0
1918.1671,700600,1918,3,3,0,4,2,12,6,0,0,0,0,0,0,0,0,0,4,7,5,0
1918.1699,700600,1918,3,4,0,7,7,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0
1918.1726,700600,1918,3,5,2,6,5,4,6,3,0,0,0,0,0,0,0,1,9,13,10,2
1918.1753,700600,1918,3,6,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,7,4,0
1918.1781,700600,1918,3,7,0,8,13,12,10,3,0,0,0,0,0,0,1,13,15,9,2,1
1918.1808,700600,1918,3,8,1,2,9,17,15,1,0,0,0,0,0,0,1,10,5,15,11,1
1918.1863,700600,1918,3,10,0,5,17,9,2,1,0,0,0,0,0,0,0,5,21,14,14,0
1918.189,700600,1918,3,11,0,6,10,13,12,11,0,1,0,0,0,1,3,13,27,22,15,1
1918.1918,700610,1918,3,12,0,3,10,14,13,2,0,0,0,0,0,0,3,15,21,23,7,0
1918.1973,700610,1918,3,14,0,6,7,6,6,3,0,0,0,0,0,0,0,5,16,12,10,1
1918.6192,700760,1918,8,15,2,7,6,9,8,0,0,0,0,0,0,0,0,3,13,8,0,0
1918.6219,700760,1918,8,16,0,1,7,13,9,4,0,0,0,0,0,0,4,10,10,2,2,0
1918.6247,700760,1918,8,17,3,8,16,16,13,9,2,0,0,0,1,2,8,5,13,10,4,2
1918.6274,700760,1918,8,18,0,5,7,10,8,1,1,0,0,0,1,0,0,3,14,20,14,1
1918.6301,700770,1918,8,19,3,5,12,7,5,1,0,0,0,0,0,0,0,1,20,16,10,4
1918.6329,700770,1918,8,20,0,3,5,11,10,0,0,0,0,0,0,0,0,6,13,21,7,0
1918.6356,700770,1918,8,21,0,4,17,13,12,0,0,0,0,0,0,0,5,8,18,8,13,0
1918.6384,700770,1918,8,22,0,14,13,20,7,3,0,0,0,0,0,0,2,8,13,20,4,0
1918.6411,700770,1918,8,23,0,13,14,12,10,1,0,0,0,0,0,0,1,12,13,14,2,0
1918.6438,700770,1918,8,24,1,6,14,7,10,3,0,0,0,0,0,0,5,6,11,5,0,0
1918.6466,700770,1918,8,25,0,2,7,9,2,0,0,0,0,0,0,0,2,0,3,6,1,0
1918.6493,700770,1918,8,26,0,7,11,6,8,5,0,0,0,0,0,0,0,0,6,7,5,0
1918.6521,700770,1918,8,27,0,3,11,16,18,6,2,0,0,0,0,0,0,2,7,11,5,1
1918.6548,700780,1918,8,28,0,3,16,28,19,1,0,0,0,0,0,0,0,6,8,9,5,0
1918.6575,700780,1918,8,29,0,8,7,16,5,2,0,0,0,0,0,0,0,7,6,10,4,0
1918.6603,700780,1918,8,30,0,11,10,20,14,0,0,0,0,1,0,0,2,7,11,13,0,0
1918.663,700780,1918,8,31,0,2,11,17,8,0,0,0,0,0,0,0,0,3,9,8,0,0
1918.6658,700780,1918,9,1,0,5,20,11,0,0,0,0,0,0,0,0,5,9,10,6,1,0
1918.6685,700780,1918,9,2,1,15,5,0,0,0,0,0,0,0,0,0,1,5,7,6,4,0
1918.6712,700780,1918,9,3,0,1,4,2,4,1,0,0,0,0,0,0,0,7,10,10,5,0
1918.674,700780,1918,9,4,0,2,3,9,10,4,0,0,0,0,0,0,0,9,2,11,3,0
1918.6767,700780,1918,9,5,0,2,11,4,4,1,0,0,0,0,0,0,1,6,9,8,8,0
1918.6795,700780,1918,9,6,0,3,5,10,7,5,7,1,0,0,0,0,0,1,11,3,5,0
1918.6822,700780,1918,9,7,0,2,5,6,9,6,0,0,0,0,0,0,0,7,5,17,4,0
1918.6877,700790,1918,9,9,1,8,12,5,3,0,0,0,0,0,0,0,1,6,14,12,10,0
1918.6904,700790,1918,9,10,0,6,4,6,0,1,0,0,0,0,0,0,0,8,12,17,7,0
1918.6932,700790,1918,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,2,0
1918.6986,700790,1918,9,13,0,1,7,7,12,3,0,0,0,0,0,0,0,5,7,6,1,0
1918.7014,700790,1918,9,14,0,8,8,16,8,1,0,0,0,0,0,0,0,1,3,15,14,0
1918.7041,700790,1918,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920.123,701310,1920,2,15,0,6,11,13,3,0,0,1,0,0,1,0,0,19,29,24,4,0
1920.1257,701310,1920,2,16,0,1,0,2,2,0,0,0,0,0,0,0,5,17,16,7,0,0
1920.1284,701310,1920,2,17,0,1,4,17,5,0,0,0,0,0,0,2,7,6,3,4,8,2
1920.1311,701310,1920,2,18,1,9,13,5,7,0,0,1,0,1,0,0,0,0,24,23,15,2
1920.1339,701320,1920,2,19,1,6,5,16,6,5,1,1,0,0,0,0,1,13,24,22,15,0
1920.1421,701320,1920,2,22,1,8,14,24,17,7,1,4,1,0,0,0,0,2,3,4,8,0
1920.1475,701320,1920,2,24,0,7,26,36,18,2,0,0,0,0,0,0,1,6,9,7,0,0
1920.1503,701320,1920,2,25,0,8,21,11,1,2,0,0,0,0,0,0,0,12,3,7,3,0
1920.153,701320,1920,2,26,1,6,2,12,9,4,0,0,0,0,0,0,6,3,10,6,0,0
1920.1557,701320,1920,2,27,0,1,12,16,9,0,0,0,0,0,0,0,0,0,4,0,1,0
1920.1585,701320,1920,2,28,1,7,13,19,18,1,0,0,0,2,0,0,0,0,4,1,4,1
1920.1612,701320,1920,2,29,3,16,19,17,4,0,0,0,0,0,0,0,0,0,7,18,7,0
1920.1639,701330,1920,3,1,1,16,13,9,2,0,0,0,0,0,0,0,0,6,16,12,4,0
1920.1667,701330,1920,3,2,1,5,6,0,6,6,0,0,0,0,0,0,0,6,4,3,2,0
1920.1694,701330,1920,3,3,0,0,9,12,15,1,0,0,0,0,0,2,0,1,6,9,6,2
1920.1721,701330,1920,3,4,0,4,10,12,1,0,1,0,0,0,0,1,0,8,8,17,1,0
1920.1749,701330,1920,3,5,1,8,8,8,10,1,0,0,0,0,0,0,0,5,11,4,5,1
1920.1776,701330,1920,3,6,0,2,5,3,2,0,0,0,0,0,1,0,0,0,4,7,1,0
1920.1803,701330,1920,3,7,0,1,3,4,0,0,0,0,0,0,0,0,0,1,2,4,5,0
1920.1858,701330,1920,3,9,0,4,10,7,0,0,0,0,0,0,0,1,0,3,7,10,8,0
1920.1885,701340,1920,3,10,0,5,2,0,0,0,0,0,0,0,0,0,0,1,6,16,8,0
1920.1913,701340,1920,3,11,0,4,6,11,4,0,0,0,0,0,0,0,0,8,18,10,11,1
1920.194,701340,1920,3,12,0,5,5,13,2,0,0,0,0,0,0,0,0,5,8,13,4,0
1920.1967,701340,1920,3,13,3,5,11,14,3,0,1,0,0,1,0,1,1,5,17,20,10,0
1920.1995,701340,1920,3,14,2,8,10,3,3,1,0,0,0,0,0,0,0,3,16,3,3,0
1920.2022,701340,1920,3,15,2,3,14,20,7,1,1,0,0,0,1,0,4,9,9,17,5,3
1920.6202,701490,1920,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,701630,1921,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921.0849,701660,1921,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921.1233,701680,1921,2,15,0,0,14,18,13,1,2,2,2,6,1,0,0,11,8,1,14,1
1921.1288,701680,1921,2,17,2,3,8,7,2,0,1,0,0,0,0,0,0,4,10,10,7,0
1921.1315,701680,1921,2,18,0,0,16,13,1,2,1,3,1,1,0,0,5,6,15,14,2,0
1921.1342,701680,1921,2,19,0,2,4,4,1,0,2,0,1,2,0,1,1,8,14,7,2,1
1921.137,701680,1921,2,20,0,2,8,7,3,0,0,1,0,0,1,0,0,5,5,6,2,0
1921.1397,701680,1921,2,21,0,0,0,4,3,2,0,0,0,0,0,0,0,0,4,1,2,0
1921.1425,701680,1921,2,22,0,1,8,12,9,2,1,2,1,0,1,0,0,0,1,4,1,0
1921.1452,701680,1921,2,23,0,5,14,8,1,0,0,1,2,2,2,2,0,1,7,8,5,0
1921.1479,701690,1921,2,24,1,10,5,6,10,5,0,0,0,0,0,0,0,3,7,4,0,0
1921.1507,701690,1921,2,25,0,1,13,28,10,6,2,4,2,1,3,2,2,6,3,5,7,1
1921.1534,701690,1921,2,26,0,5,13,16,16,7,0,0,1,1,1,0,0,0,5,14,8,0
1921.1562,701690,1921,2,27,1,4,14,23,15,3,2,1,1,1,1,2,2,8,17,16,11,1
1921.1589,701690,1921,2,28,0,8,8,7,1,0,1,0,0,1,0,1,2,10,21,17,8,0
1921.1616,701690,1921,3,1,0,4,2,2,2,0,2,0,1,0,0,0,1,7,18,10,1,0
1921.1644,701690,1921,3,2,0,1,0,2,2,2,1,0,1,0,0,0,6,2,0,5,1,0
1921.1671,701690,1921,3,3,0,1,4,6,0,1,1,1,1,1,1,0,1,0,0,1,7,0
1921.1699,701690,1921,3,4,0,0,3,6,7,1,3,0,2,0,1,1,0,0,3,16,6,0
1921.1726,701700,1921,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,2,0
1921.1753,701700,1921,3,6,0,2,1,0,3,0,0,0,0,0,0,0,1,2,7,3,2,0
1921.1808,701700,1921,3,8,0,5,14,19,8,1,0,0,0,0,0,2,0,5,12,11,4,1
1921.1836,701700,1921,3,9,0,6,13,13,0,0,1,0,0,0,0,0,0,1,2,7,1,0
1921.1863,701700,1921,3,10,2,5,8,6,2,1,0,0,0,1,1,0,0,5,2,2,1,1
1921.189,701700,1921,3,11,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,5,7,1
1921.1918,701700,1921,3,12,0,0,7,4,5,1,0,2,0,1,1,0,0,1,13,18,10,1
1921.1945,701700,1921,3,13,0,0,1,7,6,0,0,2,1,0,0,0,0,8,15,5,3,0
1921.1973,701700,1921,3,14,0,4,13,12,13,0,2,2,4,1,0,2,3,13,13,11,9,1
1921.2,701700,1921,3,15,1,4,5,3,0,0,0,1,0,0,1,1,1,6,12,14,4,0
1921.6192,701860,1921,8,15,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0
1921.6219,701860,1921,8,16,2,1,4,4,8,1,0,2,0,1,2,1,4,0,1,2,8,2
1921.6247,701860,1921,8,17,0,1,5,5,0,0,1,0,1,1,1,0,0,0,3,18,2,0
1921.6274,701860,1921,8,18,1,3,3,0,3,0,0,1,1,1,1,0,0,4,13,9,1,0
1921.6301,701860,1921,8,19,0,0,0,0,1,0,0,0,0,0,0,0,1,6,9,6,0,0
1921.6356,701860,1921,8,21,0,0,4,8,14,0,1,1,1,0,0,0,0,1,11,5,1,0
1921.6384,701860,1921,8,22,0,2,3,4,0,0,0,0,0,0,0,0,1,0,2,8,4,0
1921.6411,701870,1921,8,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0
1921.6438,701870,1921,8,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0
1921.6493,701870,1921,8,26,0,2,7,14,0,0,0,0,0,0,0,0,0,1,7,4,0,0
1921.6521,701870,1921,8,27,0,7,7,5,3,1,0,0,0,0,4,0,0,4,5,1,0,0
1921.6548,701870,1921,8,28,0,0,10,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0
1921.6575,701870,1921,8,29,0,6,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0
1921.6603,701870,1921,8,30,0,2,1,6,7,2,0,0,2,1,2,1,0,0,2,1,0,0
1921.663,701870,1921,8,31,0,0,8,13,10,2,0,0,0,0,1,2,0,0,2,1,0,0
1921.6658,701880,1921,9,1,0,2,8,10,8,0,1,0,0,0,0,0,0,2,2,4,0,0
1921.6685,701880,1921,9,2,1,4,10,8,0,0,0,0,1,1,0,0,1,3,4,3,0,0
1921.6712,701880,1921,9,3,2,7,4,2,0,0,0,0,0,0,0,0,1,4,1,6,1,0
1921.674,701880,1921,9,4,0,2,4,8,3,0,0,0,0,0,0,0,0,0,1,1,0,0
1921.6767,701880,1921,9,5,0,2,9,2,0,0,3,0,0,0,1,2,0,0,0,2,0,0
1921.6795,701880,1921,9,6,1,2,6,4,5,0,0,0,0,0,0,0,0,1,5,1,0,0
1921.6822,701880,1921,9,7,0,0,3,2,1,2,2,0,0,1,0,1,5,3,3,3,2,0
1921.6849,701880,1921,9,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,11,1,0
1921.6877,701880,1921,9,9,0,0,0,0,5,2,1,0,0,1,1,0,1,5,6,2,0,0
1921.6904,701880,1921,9,10,0,0,2,3,2,1,0,2,0,0,0,1,0,0,1,2,0,0
1921.6932,701880,1921,9,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921.6959,701890,1921,9,12,0,0,0,2,0,3,0,0,0,0,0,1,1,0,2,11,11,0
1921.6986,701890,1921,9,13,0,0,1,3,5,0,2,2,0,0,1,0,0,1,11,14,3,0
1921.7014,701890,1921,9,14,0,0,8,2,1,2,1,1,0,0,0,0,0,8,9,10,5,0
1921.7041,701890,1921,9,15,0,4,4,3,2,0,1,1,2,1,2,0,0,4,15,17,1,0
1922.1233,702040,1922,2,15,0,0,6,6,1,14,1,0,0,0,0,0,0,0,0,0,0,0
1922.1288,702040,1922,2,17,0,0,2,7,5,0,0,0,1,0,0,0,0,0,0,5,0,0
1922.1315,702040,1922,2,18,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922.1342,702050,1922,2,19,1,4,8,2,0,0,0,0,0,0,0,1,0,0,1,11,8,0
1922.137,702050,1922,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922.1397,702050,1922,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
1922.1452,702050,1922,2,23,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,4,1
1922.1479,702050,1922,2,24,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,9,9,2
1922.1507,702050,1922,2,25,0,0,0,0,0,0,0,0,0,0,0,2,0,3,12,18,5,0
1922.1534,702050,1922,2,26,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,3,0,1
1922.1589,702060,1922,2,28,0,0,0,5,5,0,0,0,0,0,0,0,0,0,12,8,2,1
1922.1616,702060,1922,3,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,6,1
1922.1644,702060,1922,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1922.1671,702060,1922,3,3,0,0,2,6,0,0,0,0,0,1,0,0,0,5,17,16,1,0
1922.1699,702060,1922,3,4,0,1,5,5,4,0,0,0,0,0,0,0,1,8,7,1,0,0
1922.1726,702060,1922,3,5,0,0,7,10,8,1,1,0,0,0,0,0,0,1,0,1,4,0
1922.1753,702060,1922,3,6,0,7,9,16,9,1,0,1,1,0,0,0,0,1,0,7,6,2
1922.1781,702060,1922,3,7,0,9,11,3,0,0,0,0,0,0,0,0,0,1,11,7,8,0
1922.189,702070,1922,3,11,0,4,19,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0
1922.1918,702070,1922,3,12,1,13,14,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1922.1945,702070,1922,3,13,2,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922.1973,702070,1922,3,14,0,3,6,5,6,0,4,1,0,0,0,0,0,0,0,0,0,0
1922.2,702070,1922,3,15,1,0,3,6,17,6,1,0,0,1,0,0,0,0,0,2,0,0
1922.6192,702220,1922,8,15,0,0,0,0,0,0,1,1,0,0,1,0,1,1,6,2,0,0
1922.6219,702220,1922,8,16,0,0,3,1,1,2,2,1,2,2,0,0,0,1,0,0,0,0
1922.6247,702220,1922,8,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
